id,taxactionSystem,regdt,workerCount,fssdccount,pfrdcCount,fnsdcCount,hasCloudCryptCertificate,OrgCreationDate,documentsCount,cnt_users,is_prolong
101867,Fixed tax 6% on income,0.448275463,0,1,2,1,0,0.857349537,0,1,0
100574,General taxation system,0.065694444,0,0,0,0,0,0.607361111,0,0,0
104617,Fixed income from profit 6%,25.08.2005,2,0,0,0,0,0.942083333,7,0,1
103296,Fixed income from profit 5% +Single tax on imputed income,0.150347222,1,2,2,2,1,0.40525463,7,1,1
108800,General taxation system,0.279571759,0,0,0,0,0,0.612210648,0,0,0
103463,15% flat tax on profits,0.864270833,1,2,2,1,1,0.064351852,7,0,1
105213,Fixed tax 6% on income,0.445532407,0,1,1,2,1,0.114976852,2,0,1
101066,General taxation system,25.11.2011,2,1,2,3,1,0.064351852,7,0,1
105873,Fixed income from profit 5%,28.02.2006,0,0,0,0,0,0.780949074,7,0,1
102834,Fixed tax 6% on income,0.906608796,4,0,0,0,0,0.489293981,8,2,1
103048,Fixed tax 6% on income,0.447534722,3,2,2,2,1,0.901111111,7,1,0
109331,Fixed tax 6% on income,0.566377315,1,0,0,0,1,0.94068287,4,0,0
107033,15% flat tax on profits,0.360775463,3,0,0,0,0,0.612199074,0,0,1
109701,Fixed tax 6% on income,27.05.2013,0,2,2,2,1,0.064351852,5,0,0
102185,Fixed tax 6% on income,0.448275463,2,0,2,0,1,0.406643519,6,1,0
108387,Fixed tax 6% on income +Single tax on imputed income,0.691273148,1,2,2,2,1,29.08.2014,7,0,1
104323,Single tax on imputed income,24.04.2005,4,2,3,1,0,0.064351852,0,0,1
104539,Fixed income from profit 10%,0.652256944,2,0,0,0,0,0.064351852,0,0,1
102360,General taxation system,0.779548611,2,2,3,3,1,0.900416667,7,0,1
104253,General taxation system,0.315601852,0,0,0,2,1,0.94068287,0,0,1
105053,15% flat tax on profits,0.530868056,0,2,2,2,1,27.02.2014,7,2,1
103196,Fixed tax 6% on income,0.81775463,0,0,0,0,0,0.524016204,3,1,0
105837,Fixed tax 6% on income,31.03.2014,2,2,2,2,1,0.484421296,5,0,1
109581,Fixed income from profit 125%,0.56775463,1,1,2,2,1,0.948310185,6,0,1
105439,15% flat tax on profits,0.523993056,2,1,2,0,0,0.064351852,7,0,0
100698,Fixed income from profit 10%,0.526782407,1,1,2,1,0,0.694837963,6,1,0
103903,General taxation system,0.567060185,1,1,0,1,1,0.905949074,6,0,1
100986,15% flat tax on profits,0.321145833,3,0,0,0,0,0.064351852,8,1,1
106415,Single tax on imputed income,30.05.2006,2,0,0,0,0,0.276111111,8,0,1
105239,General taxation system,0.569108796,1,1,0,2,1,30.03.2015,4,0,1
107363,15% flat tax on profits,0.57255787,2,0,0,0,0,0.064351852,3,0,1
109934,15% flat tax on profits,26.09.2012,2,0,0,0,0,0.064351852,0,1,0
105075,General taxation system,31.10.2015,0,0,0,1,1,0.899027778,6,0,1
107629,Fixed income from profit 7%,0.986469907,1,0,0,0,0,0.064351852,7,0,1
100684,Fixed tax 6% on income,0.695474537,1,0,0,0,1,0.064351852,0,0,0
107984,General taxation system,0.235740741,0,0,0,0,0,25.01.2015,0,0,0
109120,General taxation system,0.10869213,2,1,0,1,0,0.064351852,0,0,0
108411,Fixed tax 6% on income,0.444016204,1,1,1,2,1,27.01.2015,7,0,1
100066,Fixed tax 6% on income,0.942037037,0,0,0,1,0,0.649016204,0,0,0
101953,15% flat tax on profits,26.05.2005,1,1,2,1,1,27.08.2014,8,1,1
106859,Fixed income from profit 5%,0.738576389,1,2,2,2,0,0.192083333,5,1,0
106993,General taxation system,0.983032407,0,1,0,2,0,0.446226852,7,0,1
102313,Fixed tax 6% on income,0.237743056,3,3,3,2,0,0.609444444,7,0,1
100182,Fixed income from profit 5%,0.983726852,0,2,1,2,0,0.982349537,1,0,1
109140,General taxation system,0.156608796,0,1,0,2,1,0.817766204,7,0,1
104028,Single tax on imputed income,0.274525463,3,2,3,3,1,0.60875,0,0,1
101177,15% flat tax on profits,0.607962963,1,2,2,2,1,24.03.2016,7,1,1
108958,Fixed tax 6% on income,0.732986111,1,2,2,2,1,0.064351852,4,1,1
104669,Fixed income from profit 7%,0.612881944,0,0,0,0,0,0.064351852,5,0,1
101989,General taxation system,0.987210648,0,1,0,2,1,25.09.2015,5,0,1
101234,Fixed tax 6% on income,0.861296296,1,2,3,2,1,0.900416667,6,0,1
103889,General taxation system,0.781643519,0,1,1,2,1,0.198310185,5,1,1
100636,General taxation system,0.739965278,0,2,2,3,1,0.064351852,4,2,1
100214,General taxation system,0.446203704,0,1,2,3,1,24.12.2014,6,1,1
100942,15% flat tax on profits,28.11.2013,0,0,0,0,0,0.905949074,3,1,0
109729,Fixed tax 6% on income,0.234421296,2,1,1,1,1,0.35943287,6,0,1
102634,General taxation system,29.06.2015,1,1,0,2,1,0.860821759,6,1,1
101418,Fixed income from profit 5%,0.609409722,3,0,1,0,1,0.233043981,2,1,1
100786,Single tax on imputed income,28.09.2015,0,0,0,0,0,0.780266204,0,0,0
106209,General taxation system,0.232326389,2,2,3,3,1,0.900416667,7,0,1
103763,Fixed tax 6% on income,0.442708333,1,1,2,1,1,25.01.2015,5,0,1
108072,Fixed tax 6% on income,0.822604167,1,0,0,0,0,0.610115741,0,0,0
101281,Tax patent 3%,0.822615741,1,1,1,0,0,0.650405093,4,0,0
106825,Single tax on imputed income,27.01.2011,0,0,0,0,0,0.607349537,0,0,0
101098,General taxation system,30.04.2015,1,1,1,2,1,0.776793981,5,0,1
101619,Fixed tax 6% on income,0.400393519,0,0,0,1,1,0.607349537,1,1,1
104710,Fixed tax 6% on income,0.823101852,0,2,2,2,1,0.781643519,0,0,0
101760,Fixed income from profit 7%,0.194814815,3,2,2,2,1,25.03.2016,9,1,1
103056,Tax patent 3%,30.12.2014,1,2,1,2,1,0.858043981,7,1,1
102805,Fixed tax 6% on income,24.12.2009,1,1,1,2,1,0.56568287,6,1,1
106806,Fixed tax 6% on income,26.05.2006,0,1,2,1,1,0.81568287,4,0,0
106263,Single tax on imputed income,0.567627315,3,2,1,2,1,0.696226852,8,1,1
101633,Fixed tax 6% on income +Single tax on imputed income,0.400925926,0,1,2,2,1,0.321921296,7,1,1
109519,15% flat tax on profits,0.732847222,3,2,2,1,0,0.775416667,9,0,1
107027,General taxation system,0.15037037,1,1,1,2,1,0.31775463,0,0,0
105997,Fixed tax 6% on income,0.152488426,0,0,0,0,1,0.568460648,5,0,1
102539,General taxation system,0.448321759,1,0,0,1,1,28.01.2016,4,0,1
104924,Fixed income from profit 5%,28.03.2008,1,1,1,1,1,0.899016204,4,0,0
108407,General taxation system,30.06.2014,2,1,0,0,0,0.48650463,0,0,0
104647,Fixed income from profit 7%,0.445532407,1,1,1,1,0,0.98650463,6,1,0
105974,Fixed tax 6% on income,0.864930556,1,1,1,1,0,0.318449074,6,1,0
102270,General taxation system,0.610810185,0,0,0,2,0,0.152476852,6,0,0
103180,General taxation system,0.070532407,0,0,0,1,1,0.98443287,3,0,0
106715,15% flat tax on profits,0.778877315,0,0,0,1,1,30.09.2015,4,0,1
109432,Fixed tax 6% on income,0.694155093,0,1,2,1,1,0.070543981,4,0,1
105846,Fixed tax 6% on income,0.946921296,0,0,0,0,0,31.03.2015,0,0,0
108818,Fixed tax 6% on income,27.11.2014,0,1,2,2,1,0.899016204,5,0,1
100476,General taxation system,0.446921296,3,1,2,3,1,0.738587963,7,0,1
108990,General taxation system,0.691157407,2,0,0,0,0,0.489976852,4,0,0
101328,Fixed income from profit 13%,0.780925926,1,0,0,0,0,0.151099537,5,0,0
103677,15% flat tax on profits,0.274652778,1,0,2,1,1,0.108043981,6,0,1
100608,General taxation system,0.358668981,2,0,0,0,0,0.442083333,0,0,1
102814,General taxation system,0.694155093,0,1,1,2,1,24.06.2015,5,1,1
107319,General taxation system,0.989965278,1,1,2,3,1,0.899016204,6,0,0
108130,General taxation system,0.362210648,0,1,0,1,1,30.07.2015,5,1,0
102006,General taxation system,29.07.2014,1,1,1,2,1,28.07.2014,8,1,1
108131,15% flat tax on profits,0.401608796,3,0,0,0,0,0.064351852,9,0,1
100690,15% flat tax on profits,25.12.2013,1,2,2,2,1,29.03.2016,6,0,1
106794,15% flat tax on profits,0.987025463,2,0,0,0,0,0.525416667,4,0,1
107512,General taxation system,0.191354167,1,2,2,3,0,0.064351852,6,0,0
107041,General taxation system,0.733032407,1,1,1,3,1,26.03.2016,6,0,0
106181,15% flat tax on profits,0.862175926,0,1,1,0,0,26.09.2014,5,1,1
105962,15% flat tax on profits,0.901678241,1,2,1,2,1,0.692071759,8,1,1
108266,General taxation system,0.692685185,0,2,2,3,1,0.526782407,6,1,1
107649,15% flat tax on profits,0.363599537,0,1,0,1,1,26.09.2015,5,1,0
106517,General taxation system,0.237719907,1,1,2,1,0,30.06.2014,4,0,0
108339,15% flat tax on profits,0.194768519,1,1,1,2,1,0.774016204,5,0,1
106357,Fixed tax 6% on income,0.905960648,0,0,0,0,0,0.406655093,1,0,0
107562,Fixed income from profit 7%,28.06.2014,1,1,1,2,1,0.321921296,8,1,1
105987,15% flat tax on profits,26.09.2013,0,1,1,2,1,0.56568287,5,0,1
109318,General taxation system,0.614282407,1,1,1,2,1,31.03.2015,5,0,0
105354,Single tax on imputed income,0.239976852,1,0,0,0,0,0.114976852,0,0,1
104226,Fixed tax 6% on income,0.485115741,1,1,1,2,0,0.903865741,5,1,0
103103,15% flat tax on profits +Single tax on imputed income,0.822418981,1,1,2,2,1,0.573310185,2,0,1
108396,Fixed tax 6% on income,0.816365741,1,1,1,1,1,0.567083333,8,0,1
102454,15% flat tax on profits,0.149641204,2,0,0,0,0,0.942083333,0,0,1
100533,General taxation system,0.484293981,3,0,1,0,0,0.064351852,0,0,1
101433,General taxation system,0.360821759,0,0,0,0,1,0.860127315,4,1,0
102462,Fixed tax 6% on income,26.02.2014,1,2,2,2,1,0.693449074,6,0,1
106685,General taxation system,0.448252315,2,0,0,0,0,31.03.2016,0,0,1
107107,General taxation system,29.06.2014,1,2,2,3,1,0.360810185,7,1,1
106381,Tax patent 3%,0.403865741,2,0,0,0,0,30.07.2014,8,0,1
104329,General taxation system,31.05.2012,0,0,0,0,0,0.064351852,4,1,1
107129,Fixed tax 6% on income +Single tax on imputed income,0.815648148,1,2,2,2,1,25.05.2015,6,0,0
102210,Single tax on imputed income,0.31556713,1,0,0,0,0,0.064351852,5,0,0
105491,15% flat tax on profits,0.194826389,1,0,0,0,0,0.485810185,7,2,1
105034,General taxation system,0.774699074,0,2,2,3,1,0.776087963,1,0,0
108657,15% flat tax on profits,24.05.2012,1,0,0,0,0,0.064351852,6,0,0
102837,General taxation system,0.862847222,1,2,2,3,0,0.064351852,6,0,0
103997,General taxation system,27.06.2009,2,1,1,2,1,0.899016204,6,2,0
107042,Fixed tax 6% on income,0.405949074,0,2,2,2,1,0.739976852,0,0,0
106720,15% flat tax on profits,0.570462963,1,2,2,2,1,0.692083333,7,0,1
105750,Fixed tax 6% on income,0.693425926,1,0,0,0,0,0.064351852,4,0,0
109892,Fixed tax 6% on income,0.983703704,1,2,2,3,1,0.73650463,5,0,1
103117,General taxation system,0.610821759,0,1,0,2,1,0.735821759,4,0,1
100630,General taxation system,0.487893519,0,1,1,2,1,0.483738426,5,1,1
105202,Fixed tax 6% on income,0.152465278,1,1,0,0,0,0.19275463,6,1,0
106587,General taxation system,0.31775463,1,1,0,2,1,0.903865741,2,0,0
106442,Fixed income from profit 7%,0.692060185,1,2,0,1,1,0.693449074,7,0,1
100820,Fixed tax 6% on income,30.08.2015,0,0,0,0,0,0.530266204,3,0,0
103920,General taxation system,0.236516204,0,0,0,0,0,29.06.2015,0,0,0
109620,Fixed tax 6% on income,0.781643519,1,1,2,2,0,0.899016204,6,0,0
103868,Fixed tax 6% on income,0.653090278,1,0,0,0,0,0.778865741,4,1,0
106556,General taxation system,0.988587963,0,1,1,2,1,0.447615741,5,1,1
101405,General taxation system,0.52818287,2,1,0,2,1,0.944155093,6,0,1
106324,General taxation system,0.155231481,1,1,2,2,1,0.739976852,4,1,1
105901,Fixed income from profit 7%,0.815648148,2,2,2,2,1,0.064351852,7,0,0
103111,Fixed tax 6% on income,30.04.2011,2,2,0,0,0,0.064351852,0,0,1
107489,General taxation system,27.07.2014,1,1,0,2,1,0.607349537,8,0,1
107899,General taxation system,0.817719907,4,1,0,1,0,0.900416667,0,1,1
106301,General taxation system,0.692719907,0,1,0,2,1,28.04.2015,6,1,1
102485,General taxation system,0.482268519,1,1,1,2,1,0.150405093,5,0,0
105547,General taxation system,0.320520833,2,2,2,1,0,0.234444444,0,0,1
100291,Fixed tax 6% on income,0.608680556,1,0,0,0,0,0.064351852,2,0,0
107773,Fixed tax 6% on income,27.12.2000,1,2,2,2,1,24.03.2016,6,2,1
103025,Fixed tax 6% on income,0.612141204,3,0,0,0,0,0.064351852,4,0,1
108940,Fixed tax 6% on income,0.319131944,0,1,2,1,1,0.064351852,4,2,0
106450,General taxation system,29.04.1996,3,0,0,0,0,0.064351852,0,0,0
102764,Fixed income from profit 5%,0.567696759,0,0,0,0,0,0.317777778,2,0,1
104266,Single tax on imputed income,25.12.2012,1,0,0,0,1,30.03.2016,0,0,1
107539,General taxation system,28.11.2015,0,0,0,0,0,0.489293981,4,0,1
108237,General taxation system,0.318333333,2,0,0,0,0,0.942060185,0,0,1
102788,Fixed income from profit 10%,0.737199074,2,2,1,2,1,0.073310185,8,0,1
100320,General taxation system,0.108738426,1,0,0,0,0,29.01.2015,7,1,0
108815,General taxation system,0.069155093,0,0,0,0,0,0.861516204,0,0,0
101155,Fixed income from profit 5%,0.530949074,1,2,2,2,1,0.531643519,8,1,1
106222,Tax patent 3% +Single tax on imputed income,0.739976852,2,0,0,1,1,0.149710648,6,0,1
104050,Fixed tax 6% on income,0.573298611,0,1,1,2,1,0.696921296,5,0,0
107866,Fixed income from profit 7%,0.822627315,0,0,0,0,0,29.10.2015,3,0,1
100556,15% flat tax on profits,24.05.2014,2,2,2,2,1,0.36150463,8,1,1
100099,Tax patent 3%,30.12.2014,1,1,1,1,1,24.01.2015,5,0,1
102743,Single tax on imputed income,29.03.2001,3,2,2,2,1,0.10875,8,0,1
101000,General taxation system,0.196921296,0,0,0,0,0,0.863587963,0,0,0
101169,General taxation system,0.485127315,0,0,0,0,0,0.276099537,3,0,0
109367,Fixed tax 6% on income,0.944155093,0,1,2,1,1,24.09.2015,0,0,1
101814,General taxation system,0.360810185,1,2,2,3,1,0.694143519,8,0,1
105800,Fixed tax 6% on income,0.567060185,0,2,2,2,1,0.692060185,7,0,1
102981,Fixed tax 6% on income,28.05.2014,1,1,3,2,1,0.948310185,5,0,1
107860,General taxation system,26.04.2014,1,1,2,3,1,0.406643519,6,1,1
104263,Fixed income from profit 10%,0.655856481,2,1,1,2,1,27.09.2014,7,0,1
100492,Fixed tax 6% on income,0.281631944,1,2,2,2,1,0.276782407,5,0,0
101764,Tax patent 3%,0.60943287,1,2,1,1,1,0.73443287,5,1,0
102318,Fixed tax 6% on income,0.862071759,2,0,3,1,0,0.817777778,3,1,1
108983,Fixed tax 6% on income,30.08.2002,3,0,0,0,0,0.064351852,8,0,1
106202,Fixed tax 6% on income +Single tax on imputed income,24.06.2002,2,0,1,0,0,26.01.2015,2,0,0
108772,General taxation system,0.822604167,1,2,2,3,1,0.150416667,8,2,1
105714,General taxation system,24.12.2013,0,1,1,2,1,0.483738426,7,1,1
105869,Fixed tax 6% on income,0.5309375,0,0,0,1,1,0.774016204,6,0,1
106262,Fixed tax 6% on income,0.77744213,2,2,0,2,1,0.064351852,7,1,0
100141,15% flat tax on profits,0.941168981,3,1,3,2,1,0.901782407,5,0,1
108305,Single tax on imputed income,0.610810185,3,1,1,1,0,27.04.2015,0,0,1
108557,General taxation system,0.405266204,1,1,0,1,1,25.09.2015,3,0,1
100441,General taxation system,0.780960648,0,1,1,2,1,0.239293981,4,0,1
108699,Fixed tax 6% on income,0.818402778,1,2,2,1,1,0.064351852,5,0,0
101575,15% flat tax on profits,27.01.2014,0,0,0,0,0,26.04.2016,6,0,0
106431,General taxation system,0.196898148,1,1,2,2,0,28.12.2014,6,0,1
101128,General taxation system,0.572627315,1,0,0,1,1,0.114293981,3,0,0
102443,Single tax on imputed income,0.070520833,0,0,0,0,0,0.817071759,5,0,0
108848,Fixed tax 6% on income,0.196909722,1,2,2,2,1,0.064351852,7,0,1
101961,Fixed tax 6% on income,0.318402778,2,1,2,1,1,0.901793981,7,0,1
106218,Fixed tax 6% on income,31.03.2015,0,1,1,1,1,0.69693287,3,0,1
103639,General taxation system,0.363599537,0,0,0,0,0,0.780960648,4,0,1
107509,General taxation system,0.862025463,3,1,2,3,1,0.656643519,7,0,1
100537,15% flat tax on profits,0.815451389,2,0,0,0,0,0.064351852,0,0,1
106779,Fixed tax 6% on income,0.817060185,2,1,1,0,1,27.03.2014,6,0,0
102761,General taxation system,30.06.2014,0,2,1,3,1,0.110810185,7,0,1
109987,Single tax on imputed income,0.322465278,1,0,0,0,0,0.064351852,0,0,0
106813,15% flat tax on profits,0.567060185,0,0,0,0,0,0.651111111,5,0,1
108194,Single tax on imputed income,0.40224537,3,0,0,0,0,0.694837963,5,1,1
101231,Fixed tax 6% on income,24.06.2014,1,1,1,1,1,0.944143519,6,0,1
101110,Single tax on imputed income,0.482893519,3,2,0,0,0,0.064351852,0,0,1
100936,General taxation system,0.197476852,3,0,0,0,0,0.064351852,0,0,1
104469,Fixed tax 6% on income,0.692708333,1,2,2,2,1,31.03.2016,6,0,1
101765,General taxation system,0.108715278,1,2,2,3,1,0.064351852,7,0,1
103043,Fixed tax 6% on income +Single tax on imputed income,0.360810185,2,0,0,2,1,0.36150463,0,0,0
101740,General taxation system,29.11.2015,0,0,0,0,0,28.10.2015,2,0,0
109732,General taxation system,0.399016204,0,0,0,0,0,0.649016204,0,0,0
108319,Fixed income from profit 10%,29.03.2012,3,2,1,1,1,0.198310185,5,0,1
102496,Fixed tax 6% on income,24.01.2010,1,0,0,0,0,0.864282407,6,0,0
105467,General taxation system,0.196909722,1,1,0,2,0,0.064351852,7,0,0
106672,15% flat tax on profits,0.64880787,3,0,0,0,0,0.064351852,0,0,0
104607,General taxation system,0.903877315,0,0,0,0,0,0.987210648,3,0,0
109609,Fixed tax 6% on income,0.566990741,1,2,1,2,1,0.192777778,6,0,1
106892,Single tax on imputed income,0.36494213,0,2,0,2,0,0.613587963,4,0,0
109468,Fixed tax 6% on income,0.197546296,0,0,0,0,0,25.05.2015,6,1,1
104464,General taxation system,29.06.2014,0,0,0,0,0,0.15525463,7,1,1
109771,Fixed income from profit 7%,0.610810185,1,0,0,0,1,0.35943287,6,0,1
102567,General taxation system,0.362210648,0,1,1,2,1,25.08.2015,1,0,1
108014,Fixed income from profit 7%,0.155798611,2,1,1,2,1,0.153171296,7,0,1
103019,General taxation system,25.10.2013,1,1,2,3,1,0.863587963,7,0,1
105364,15% flat tax on profits,0.864212963,0,0,0,0,0,0.982349537,5,0,0
100784,General taxation system,0.110127315,0,1,2,2,1,0.60943287,6,0,0
109669,Fixed tax 6% on income +Single tax on imputed income,0.446006944,2,0,0,0,0,0.487199074,7,0,0
102893,15% flat tax on profits,0.364270833,2,2,0,1,1,0.775405093,6,0,1
101780,Fixed tax 6% on income,0.071087963,2,0,0,0,0,30.03.2016,8,0,1
109526,15% flat tax on profits,0.110046296,2,0,0,0,0,0.064351852,0,0,1
100952,15% flat tax on profits,0.738576389,0,0,0,0,0,0.064351852,2,0,0
101148,Fixed tax 6% on income,0.404456019,1,0,0,0,1,0.364976852,3,0,0
108019,Fixed tax 6% on income,0.566331019,1,0,0,0,0,0.064351852,7,0,1
103530,Fixed tax 6% on income,28.10.2008,2,2,2,2,1,27.03.2014,9,0,1
102202,General taxation system,24.05.2015,0,0,0,1,1,0.985821759,2,0,0
102680,15% flat tax on profits,0.818391204,0,1,1,0,0,30.12.2014,0,1,0
107946,15% flat tax on profits,26.02.2015,0,0,0,0,1,0.733043981,4,1,0
100055,Fixed tax 6% on income +Single tax on imputed income,0.148923611,0,0,0,2,1,0.653171296,2,0,1
100752,Tax patent 3%,0.732141204,1,1,1,2,1,0.857349537,6,1,1
102194,General taxation system,26.10.2014,1,1,0,3,1,0.15525463,6,0,1
108050,Fixed tax 6% on income,0.153611111,1,1,1,2,1,0.81568287,6,0,1
104169,15% flat tax on profits,26.07.2015,0,0,0,0,0,0.236516204,3,0,1
104092,Fixed tax 6% on income,0.316215278,0,2,2,2,1,29.03.2016,6,0,1
103526,Fixed income from profit 5%,0.067037037,1,2,2,2,0,0.526111111,5,1,0
104223,Fixed tax 6% on income,0.903796296,0,1,1,0,1,0.98375,4,0,0
105973,Fixed tax 6% on income,0.234409722,1,2,2,2,1,0.60875,6,0,1
103235,Single tax on imputed income,0.738587963,2,1,2,2,0,0.81568287,9,0,1
109051,Single tax on imputed income,0.906539352,2,2,3,2,0,0.151111111,7,0,1
108636,Fixed tax 6% on income,24.06.2015,0,0,0,0,1,0.319849537,0,0,0
105991,General taxation system,0.77744213,1,2,2,3,1,0.818449074,8,1,1
104366,Fixed tax 6% on income,0.359409722,0,2,2,3,0,0.864282407,0,0,0
109958,Fixed tax 6% on income,0.903854167,1,0,0,0,0,0.064351852,2,0,0
101067,General taxation system,0.448298611,1,2,2,3,0,30.03.2016,7,1,1
106597,General taxation system,0.988587963,0,0,0,2,1,0.151099537,6,0,1
105538,General taxation system,0.193460648,0,0,0,0,0,0.27818287,0,0,0
103317,General taxation system,0.529560185,0,0,0,1,0,0.69068287,3,0,0
104288,Single tax on imputed income,0.151782407,1,2,2,2,1,0.444143519,5,0,1
101073,Fixed tax 6% on income,0.362175926,1,0,0,0,0,0.064351852,5,0,0
103366,Fixed tax 6% on income,0.778171296,0,2,1,1,0,0.403171296,1,0,0
104072,General taxation system,0.899606481,2,0,0,0,0,0.064351852,0,0,0
107898,Fixed income from profit 7%,0.985069444,0,1,1,1,1,0.56775463,0,1,1
101181,Fixed tax 6% on income,28.05.2014,1,0,0,0,0,0.693449074,5,0,0
105899,Fixed tax 6% on income,0.694143519,1,1,0,2,1,0.322615741,5,0,1
109502,Single tax on imputed income,0.822511574,2,0,0,0,0,24.03.2016,3,0,1
108981,Single tax on imputed income,27.06.1997,2,0,0,0,0,0.064351852,0,0,1
104591,Fixed tax 6% on income,0.698321759,0,0,0,1,1,0.948321759,3,0,0
100106,15% flat tax on profits,29.11.2006,0,2,2,2,1,30.03.2016,6,0,1
109375,Single tax on imputed income,0.945532407,1,1,1,2,1,27.02.2015,7,0,1
109385,Single tax on imputed income,0.445520833,0,0,0,2,1,0.234421296,5,1,0
101086,Fixed tax 6% on income,0.482349537,0,0,0,0,0,26.11.2015,0,0,0
103524,General taxation system,0.362210648,0,1,1,1,1,0.530266204,0,0,0
107794,General taxation system,0.109375,0,1,2,2,1,0.064351852,6,0,0
102145,General taxation system,0.77818287,0,1,0,1,1,0.27818287,4,1,1
106578,Fixed tax 6% on income,0.985104167,0,2,1,2,1,0.90525463,7,1,0
105166,General taxation system,0.154571759,0,0,0,0,1,0.405960648,0,0,0
103289,15% flat tax on profits,0.735115741,0,0,0,0,1,28.04.2014,7,1,0
101539,Fixed tax 6% on income,0.733518519,3,2,2,1,0,0.442777778,0,0,1
105697,General taxation system,0.48837963,1,0,0,3,1,0.064351852,7,0,0
107589,Fixed income from profit 7%,0.947615741,1,0,0,0,0,0.322615741,7,0,1
107132,Fixed tax 6% on income,0.609259259,3,0,0,0,0,0.983738426,7,0,1
105071,Fixed tax 6% on income,0.322615741,0,1,1,1,1,0.817071759,3,1,1
107983,General taxation system,26.06.2011,2,0,0,0,0,0.064351852,3,0,0
107380,Fixed tax 6% on income,25.07.2013,1,2,2,2,1,0.525416667,6,0,1
105953,Fixed tax 6% on income,0.734398148,0,0,0,1,1,0.85943287,2,0,1
107085,Single tax on imputed income,0.902476852,0,1,0,2,0,0.985115741,6,0,0
103771,Fixed income from profit 5%,0.23787037,2,1,0,0,0,0.064351852,8,0,1
109617,Fixed tax 6% on income,0.698159722,1,1,2,1,1,0.73375,6,0,1
105343,Fixed tax 6% on income,0.610127315,0,1,1,1,1,0.818460648,0,0,1
106872,General taxation system,0.610810185,2,0,0,0,0,30.11.2015,0,0,0
104195,Fixed tax 6% on income,0.278148148,1,1,1,2,1,0.899016204,4,0,1
108923,Fixed tax 6% on income,0.320416667,2,2,2,3,1,0.064351852,8,0,1
108869,Fixed tax 6% on income,0.403831019,1,2,2,2,1,0.525416667,6,0,1
105867,General taxation system,0.482349537,0,0,0,0,0,0.524710648,0,0,0
108663,General taxation system,29.08.2014,0,2,0,2,1,0.53025463,5,0,1
103072,Fixed tax 6% on income,0.067604167,1,2,1,1,0,0.064351852,5,0,0
108485,Fixed income from profit 10%,25.03.2005,2,0,0,0,0,0.946921296,0,0,1
103669,General taxation system,0.864895833,2,0,0,1,1,0.942766204,7,0,1
107602,15% flat tax on profits,0.525231481,4,0,3,1,0,0.064351852,0,1,0
106729,General taxation system,0.35869213,2,0,0,0,0,25.03.2014,4,0,1
108607,Single tax on imputed income,0.987708333,2,0,0,0,0,0.276111111,0,0,1
104095,Single tax on imputed income,0.905219907,3,0,0,0,0,0.151111111,0,0,1
108521,15% flat tax on profits,0.528171296,0,2,2,2,1,0.902476852,5,0,1
101657,Single tax on imputed income,0.739918981,3,3,2,3,0,0.317777778,7,0,1
101677,Fixed tax 6% on income,0.942638889,2,0,0,0,0,0.064351852,1,0,0
106178,General taxation system,0.735821759,0,0,0,1,1,0.861516204,1,0,0
105181,Fixed income from profit 10%,0.989166667,3,0,0,0,0,0.067777778,0,0,0
105246,General taxation system,0.776018519,1,0,0,0,0,25.01.2016,3,0,0
105816,15% flat tax on profits,25.03.2015,1,0,0,0,0,0.192071759,6,0,1
104967,15% flat tax on profits,0.194849537,0,1,1,0,1,0.569849537,0,0,0
107880,15% flat tax on profits,27.04.2014,0,0,0,0,0,0.446226852,0,0,0
106391,15% flat tax on profits,27.05.2014,0,0,0,0,0,0.156643519,5,1,0
102658,15% flat tax on profits,31.03.2015,1,1,1,0,1,0.401099537,5,1,0
102970,General taxation system,25.08.2002,0,2,0,2,1,0.651087963,2,1,1
101041,Fixed tax 6% on income,25.02.2003,2,0,0,0,0,0.064351852,1,0,1
100819,General taxation system,0.482314815,2,1,1,2,0,0.362199074,6,0,0
100769,15% flat tax on profits,0.111481481,0,0,0,0,0,0.064351852,6,0,0
102516,Fixed tax 6% on income,0.110752315,2,1,1,1,1,0.064351852,7,0,0
110005,15% flat tax on profits,0.819849537,4,1,2,1,1,0.60875,0,0,0
102334,General taxation system,0.860798611,2,2,2,3,1,0.064351852,8,1,1
100624,General taxation system,0.239803241,1,2,2,3,1,0.608726852,7,0,1
103424,15% flat tax on profits,31.07.1992,3,2,3,2,1,27.03.2016,7,0,1
100577,Fixed tax 6% on income +Single tax on imputed income,0.318368056,0,0,0,2,1,0.153171296,3,0,1
102696,General taxation system,0.607951389,1,0,0,2,0,0.526087963,0,0,0
107374,Fixed income from profit 7%,0.737199074,0,0,0,0,0,0.65525463,5,0,0
102737,General taxation system,24.05.2013,0,2,3,3,1,0.064351852,6,0,1
108269,General taxation system,0.190590278,0,1,1,2,1,0.40318287,5,0,1
100219,General taxation system,0.73849537,0,2,0,2,0,27.06.2014,0,0,0
100918,General taxation system,28.06.2015,0,1,2,2,1,0.361516204,0,0,1
102954,15% flat tax on profits,0.818194444,3,2,0,0,0,0.064351852,0,0,1
101763,Fixed tax 6% on income +Single tax on imputed income,0.85943287,1,0,0,0,1,0.40525463,0,0,0
105609,Fixed income from profit 5%,0.653854167,2,2,3,3,1,0.656643519,7,1,1
105553,15% flat tax on profits,0.069791667,3,2,1,2,1,29.08.2014,8,0,1
